facility_id,month_year,reference_number,manufacturer_catalog_number,vendor_name,tae_spend,tae_units
685206,2024-08,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",21.51,12.0
644415,2024-01,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",716.924,28.0
685258,2024-11,40992,2F7114,"MEDLINE INDUSTRIES, LP",539.15,26.0
WI2246,2024-01,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",604.95,287.0
AY9055,2025-08,40992,2F7114,"MEDLINE INDUSTRIES, LP",6061.4400000000005,176.0
649485,2025-11,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",902.46,39.0
BD3120,2025-10,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",46.8,1.0
MD0024,2024-04,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",4533.13,217.0
AL0122,2024-04,40992,2F7114,"MEDLINE INDUSTRIES, LP",957.5999999999999,45.0
NC0068,2024-01,40992,2F7114,CARDINAL HEALTH 213 INC,287.46,9.0
744448,2025-07,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",189.76,4.0
NM2010,2025-04,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",20.53,1.0
808752,2025-10,40992,2F7114,"MEDLINE INDUSTRIES, LP",69.06,3.0
821707,2025-06,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",241.68,8.0
NY2319,2025-08,40992,2F7114,"MEDLINE INDUSTRIES, LP",84.96,2.0
OH2025,2024-02,40992,2F7114,BAXTER HEALTHCARE CORPORATION,904.87,36.0
TX2006,2024-02,40992,2F7114,BAXTER HEALTHCARE CORPORATION,295.44,12.0
792727,2025-12,40992,2F7114,BAXTER HEALTHCARE CORPORATION,937.0,20.0
NY2172,2025-01,40992,2F7114,CONCORDANCE HEALTHCARE SOLUTIONS LLC,436.44,12.0
TX0355,2024-09,40992,2F7114,BAXTER HEALTHCARE CORPORATION,101.44,4.0
ND2001,2024-11,40992,2F7114,"CARDINAL HEALTH, MEDICAL PRODUCTS AND SERVICES",46.49,1.0
TX0034,2024-06,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",51.3,2.0
644705,2024-07,40992,2F7114,BAXTER HEALTHCARE CORPORATION,164.24,8.0
721171,2024-05,40992,2F7114,"CARDINAL HEALTH 200, LLC",121.896,3.0
NY2012,2024-02,40992,2F7114,"MEDLINE INDUSTRIES, LP",325.6,10.0
847686,2025-06,40992,2F7114,"MEDLINE INDUSTRIES, LP",150.48,4.0
AX0672,2025-11,40992,2F7114,"MEDLINE INDUSTRIES, LP",424.79999999999995,10.0
NE2003,2025-11,40992,2F7114,UNKNOWN,50.76,22.0
CA2037,2025-11,40992,2F7114,BAXTER HEALTHCARE CORPORATION,764.6400000000001,18.0
742133,2025-10,40992,2F7114,HOSPITALS SERVICES EXPENSES,1423.05,383.0
778938,2025-10,40992,2F7114,"MEDLINE INDUSTRIES, LP",359.55,17.0
HI2001,2024-10,40992,2F7114,BAXTER HEALTHCARE CORPORATION,618.6400000000001,19.0
KY0080,2025-06,40992,2F7114,"MEDLINE INDUSTRIES, LP",6090.5,130.0
742279,2024-09,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",2967.12,117.0
NY2054,2025-08,40992,2F7114,"CARDINAL HEALTH 414, LLC",1463.0399999999997,762.0
NM2002,2024-12,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",20.53,1.0
AA6530,2025-02,40992,2F7114,"MEDLINE INDUSTRIES, LP",755.5999999999999,16.0
AE8646,2025-07,40992,2F7114,"CARDINAL HEALTH, MEDICAL PRODUCTS AND SERVICES",335.64,12.0
AZ2083,2024-03,40992,2F7114,UNKNOWN,75.42,40.0
DE2012,2024-12,40992,2F7114,"MEDLINE INDUSTRIES, LP",1676.1499999999999,40.0
MN2009,2024-08,40992,2F7114,"CARDINAL HEALTH 414, LLC",1296.1800000000003,758.0
638186,2024-07,40992,2F7114,"MOHAWK HOSPITAL EQUIPMENT, INC.",871.25,41.0
CA2037,2024-07,40992,2F7114,"CARDINAL HEALTH 200, LLC",358.16,11.0
FL0201,2024-04,40992,2F7114,"CARDINAL HEALTH 414, LLC",817.6000000000001,32.0
613840,2025-09,40992,2F7114,"MEDLINE INDUSTRIES, LP",127.2,4.0
NM2009,2025-09,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",3272.2000000000003,846.0
607358,2024-05,40992,2F7114,UNKNOWN,1880.9699999999998,689.0
FL0201,2024-05,40992,2F7114,"CARDINAL HEALTH 414, LLC",1200.85,47.0
620029,2024-11,40992,2F7114,BAXTER HEALTHCARE CORPORATION,4159.04,128.0
WI2005,2024-11,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",749.6899999999999,201.0
650560,2024-10,40992,2F7114,"CARDINAL HEALTH 414, LLC",943.9199999999998,552.0
LA0001,2024-08,40992,2F7114,"MEDLINE INDUSTRIES, LP",1539.7500000000005,75.0
MD2001,2025-09,40992,2F7114,"MEDLINE INDUSTRIES, LP",934.6,20.0
742127,2025-10,40992,2F7114,BAXTER HEALTHCARE CORPORATION,1081.2,34.0
664161,2024-02,40992,2F7114,CONCORDANCE HEALTHCARE SOLUTIONS LLC,1004.6400000000002,48.0
AR0093,2024-12,40992,2F7114,BAXTER HEALTHCARE CORPORATION,1014.4,40.0
NY2050,2024-02,40992,2F7114,"CARDINAL HEALTH 414, LLC",132.88,64.0
698861,2024-04,40992,2F7114,"CARDINAL HEALTH 200, LLC",584.2,23.0
TX0323,2024-04,40992,2F7114,"CARDINAL HEALTH, MEDICAL PRODUCTS AND SERVICES",557.88,12.0
797534,2024-01,40992,2F7114,"MEDLINE INDUSTRIES, LP",3114.22,125.0
700312,2025-06,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",374.8,8.0
AX0672,2025-06,40992,2F7114,"MEDLINE INDUSTRIES, LP",297.35999999999996,7.0
DE0005,2024-03,40992,2F7114,"CARDINAL HEALTH 414, LLC",248.88,12.0
TX0134,2025-10,40992,2F7114,BAXTER HEALTHCARE CORPORATION,46.85,1.0
SC0022,2024-01,40992,2F7114,BAXTER HEALTHCARE CORPORATION,162.4,5.0
PA2196,2024-11,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",1800.56,71.0
601051,2024-09,40992,2F7114,"CARDINAL HEALTH 200, LLC",533.78,26.0
MT2009,2024-11,40992,2F7114,BAXTER HEALTHCARE CORPORATION,765.97,36.0
AA6530,2024-06,40992,2F7114,"HENRY SCHEIN, INC.",88.8,4.0
658541,2024-06,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",246.26,10.0
WV0086,2025-11,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",46.85,1.0
605386,2025-11,40992,2F7114,"CARDINAL HEALTH, MEDICAL PRODUCTS AND SERVICES",235.5,10.0
WY2002,2024-11,40992,2F7114,UNKNOWN,21.01,11.0
NY0025,2024-02,40992,2F7114,"HENRY SCHEIN, INC.",75.33,5.0
VA0062,2024-02,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",129.3,4.0
VA0012,2025-04,40992,2F7114,CONCORDANCE HEALTHCARE SOLUTIONS LLC,23.47,1.0
834810,2025-04,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",1782.39,59.0
743688,2025-07,40992,2F7114,"MEDLINE INDUSTRIES, LP",187.4,4.0
SD2012,2024-06,40992,2F7114,BAXTER HEALTHCARE CORPORATION,293.04,9.0
MN2010,2025-11,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",84.96,2.0
640600,2024-05,40992,2F7114,"CARDINAL HEALTH 414, LLC",766.5000000000001,30.0
WA2009,2024-12,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",456.48,18.0
637619,2024-01,40992,2F7114,"CARDINAL HEALTH 414, LLC",326.32,8.0
AZ2088,2025-07,40992,2F7114,UNKNOWN,4.98,2.0
KY0114,2025-12,40992,2F7114,"MEDLINE INDUSTRIES, LP",1206.5,25.0
AR0093,2024-01,40992,2F7114,BAXTER HEALTHCARE CORPORATION,1152.92,46.0
TX0488,2024-12,40992,2F7114,BAXTER HEALTHCARE CORPORATION,2382.0,116.0
AP0339,2024-10,40992,2F7114,MCKESSON MEDICAL-SURGICAL INC.,1152.48,16.0
NY2054,2024-10,40992,2F7114,"CARDINAL HEALTH 414, LLC",3059.5000000000005,1450.0
792834,2024-12,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",4623.5199999999995,142.0
677086,2025-06,40992,2F7114,MCKESSON CORPORATION,522.0,6.0
762764,2025-06,40992,2F7114,HOSPITALS SERVICES EXPENSES,355.1,134.0
WI2008,2024-09,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",109.82,30.0
605386,2025-08,40992,2F7114,CARDINAL HEALTH 213 INC,4308.080000000001,2198.0
TX0289,2025-08,40992,2F7114,"MEDLINE INDUSTRIES, LP",4354.200000000001,1230.0
AY9058,2025-08,40992,2F7114,"MEDLINE INDUSTRIES, LP",1515.3600000000001,44.0
CA3548,2025-12,40992,2F7114,"MEDLINE INDUSTRIES, LP",1560.3500000000004,248.0
MN2001,2024-12,40992,2F7114,"CARDINAL HEALTH, MEDICAL PRODUCTS AND SERVICES",1040.6000000000001,605.0
IL2018,2024-12,40992,2F7114,HOSPITALS SERVICES EXPENSES,646.68,295.0
821558,2025-05,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",1027.14,34.0
762764,2025-02,40992,2F7114,HOSPITALS SERVICES EXPENSES,217.67999999999998,103.0
AA3089,2025-07,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",9288.960000000001,886.0
742133,2024-07,40992,2F7114,HOSPITALS SERVICES EXPENSES,1115.84,440.0
NY2394,2024-03,40992,2F7114,"MEDLINE INDUSTRIES, LP",2602.0500000000006,90.0
NY5017,2024-10,40992,2F7114,"MEDLINE INDUSTRIES, LP",5534.1,296.0
MD0024,2024-06,40992,2F7114,"INTEGRITY MEDICAL, LLC",5750.0,50.0
IL5045,2025-09,40992,2F7114,HOSPITALS SERVICES EXPENSES,6868.800000000001,1327.0
808469,2025-09,40992,2F7114,BAXTER HEALTHCARE CORPORATION,2293.92,54.0
WA2009,2025-03,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",1946.0,75.0
742280,2025-02,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",50.72,2.0
763778,2024-07,40992,2F7114,"CARDINAL HEALTH, MEDICAL PRODUCTS AND SERVICES",340.81,197.0
MN2001,2025-05,40992,2F7114,"CARDINAL HEALTH, MEDICAL PRODUCTS AND SERVICES",3979.6600000000003,2062.0
AA3089,2024-07,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",5763.04,814.0
IL2191,2025-09,40992,2F7114,"MEDLINE INDUSTRIES, LP",1499.2,32.0
763780,2024-05,40992,2F7114,"CARDINAL HEALTH, MEDICAL PRODUCTS AND SERVICES",1062.22,614.0
MA2007,2024-10,40992,2F7114,"CARDINAL HEALTH 414, LLC",5505.77,253.0
NM2010,2025-06,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",20.53,1.0
693371,2024-08,40992,2F7114,HOSPITALS SERVICES EXPENSES,291.64,138.0
670393,2025-02,40992,2F7114,"CARDINAL HEALTH 414, LLC",279.29999999999995,105.0
AF6284,2025-12,40992,2F7114,"MEDLINE INDUSTRIES, LP",1182.52,34.0
IA2038,2025-09,40992,2F7114,"CARDINAL HEALTH 414, LLC",129.62,4.0
WY2001,2024-06,40992,2F7114,UNKNOWN,93.58999999999997,49.0
NM2006,2024-06,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",123.18,6.0
MD0078,2024-10,40992,2F7114,"INTEGRITY MEDICAL, LLC",2890.0,10.0
677086,2024-09,40992,2F7114,MCKESSON CORPORATION,430.0,5.0
NY2371,2025-06,40992,2F7114,BAXTER HEALTHCARE CORPORATION,920.8,40.0
WA2042,2025-07,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",932.8,29.0
CA0038,2025-04,40992,2F7114,"MEDLINE INDUSTRIES, LP",2233.0099999999998,1157.0
711821,2025-03,40992,2F7114,"MEDLINE INDUSTRIES, LP",136.07999999999998,36.0
MN2019,2024-11,40992,2F7114,BAXTER HEALTHCARE CORPORATION,287.42,14.0
660263,2024-08,40992,2F7114,BAXTER HEALTHCARE CORPORATION,65.12,2.0
MD2001,2025-01,40992,2F7114,BAXTER HEALTHCARE CORPORATION,162.8,5.0
VA0085,2024-09,40992,2F7114,CONCORDANCE HEALTHCARE SOLUTIONS LLC,20.93,1.0
MN2007,2025-07,40992,2F7114,"CARDINAL HEALTH 414, LLC",140.39999999999998,36.0
AB2307,2024-03,40992,2F7114,"CARDINAL HEALTH, MEDICAL PRODUCTS AND SERVICES",184.77,9.0
MA2170,2025-04,40992,2F7114,"MEDLINE INDUSTRIES, LP",851.74,37.0
AY7811,2025-04,40992,2F7114,"MEDLINE INDUSTRIES, LP",339.84,8.0
ME2001,2024-02,40992,2F7114,"CARDINAL HEALTH 200, LLC",414.6,20.0
WI0008,2024-12,40992,2F7114,"MEDLINE INDUSTRIES, LP",139.47,3.0
834815,2024-12,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",1115.76,24.0
777645,2024-02,40992,2F7114,BAXTER HEALTHCARE CORPORATION,228.24,9.0
655558,2025-09,40992,2F7114,"MEDLINE INDUSTRIES, LP",19.5,5.0
613839,2025-09,40992,2F7114,"MEDLINE INDUSTRIES, LP",31.8,1.0
658406,2024-05,40992,2F7114,BAXTER HEALTHCARE CORPORATION,11663.04,360.0
AB8122,2025-07,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",46.04,2.0
705064,2024-10,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",25.96,1.0
702754,2024-08,40992,2F7114,"HENRY SCHEIN, INC.",299.52,8.0
KY0110,2024-01,40992,2F7114,BAXTER HEALTHCARE CORPORATION,295.44,12.0
743688,2025-10,40992,2F7114,"MEDLINE INDUSTRIES, LP",281.1,6.0
NY2394,2025-11,40992,2F7114,"MEDLINE INDUSTRIES, LP",4078.0800000000013,96.0
CA0038,2024-01,40992,2F7114,"MEDLINE INDUSTRIES, LP",1655.2799999999997,940.0
WA2007,2024-01,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",4411.26,135.0
FL0201,2025-10,40992,2F7114,"CARDINAL HEALTH 414, LLC",1089.36,34.0
VA0127,2025-10,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",977.0400000000001,23.0
763778,2025-10,40992,2F7114,"CARDINAL HEALTH, MEDICAL PRODUCTS AND SERVICES",88.78,46.0
660608,2024-10,40992,2F7114,"CARDINAL HEALTH 200, LLC",558.8,22.0
656365,2025-06,40992,2F7114,AMERISOURCEBERGEN DRUG CORPORATION,177.31,7.0
OH2268,2025-01,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",809.362,31.0
SD2191,2024-12,40992,2F7114,BAXTER HEALTHCARE CORPORATION,61.88,2.0
VA0019,2024-05,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",15569.589999999998,5500.0
821453,2024-07,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",3677.2,145.0
821541,2024-07,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",1242.6399999999999,49.0
819702,2024-03,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",1037.17,172.0
636349,2024-03,40992,2F7114,MOHAWK HEALTHCARE,1158.3,54.0
683690,2024-03,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",254.9,120.0
743688,2025-08,40992,2F7114,"MEDLINE INDUSTRIES, LP",468.5,10.0
NC0063,2024-01,40992,2F7114,"MEDLINE INDUSTRIES, LP",40.36,2.0
AZ2024,2024-01,40992,2F7114,UNKNOWN,324.94000000000005,171.0
KY0111,2025-09,40992,2F7114,"MEDLINE INDUSTRIES, LP",2303.91,63.0
IL2185,2025-07,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",941.2,40.0
646401,2024-03,40992,2F7114,"MEDLINE INDUSTRIES, LP",429.65000000000003,13.0
714209,2025-12,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",214.46999999999997,9.0
FL2056,2025-05,40992,2F7114,"CARDINAL HEALTH 414, LLC",6183.719999999999,193.0
NY0025,2024-07,40992,2F7114,BAXTER HEALTHCARE CORPORATION,2116.4,65.0
650693,2024-11,40992,2F7114,"CARDINAL HEALTH 200, LLC",3845.7799999999997,1116.0
689833,2025-03,40992,2F7114,"MEDLINE INDUSTRIES, LP",46.85,1.0
AZ2057,2025-03,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",1113.24,48.0
AB3202,2024-11,40992,2F7114,HOSPITALS SERVICES EXPENSES,879.1499999999999,86.0
CA2581,2025-02,40992,2F7114,BAXTER HEALTHCARE CORPORATION,1104.96,48.0
613009,2025-12,40992,2F7114,"MEDLINE INDUSTRIES, LP",1549.44,48.0
765060,2024-05,40992,2F7114,"MEDLINE INDUSTRIES, LP",456.24,18.0
620029,2025-06,40992,2F7114,BAXTER HEALTHCARE CORPORATION,2548.8,60.0
VA0012,2024-07,40992,2F7114,CONCORDANCE HEALTHCARE SOLUTIONS LLC,33.19,1.0
819616,2024-10,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",75.96000000000001,36.0
KY0084,2024-10,40992,2F7114,"MEDLINE INDUSTRIES, LP",7076.35,848.0
CA2705,2024-06,40992,2F7114,"MEDLINE INDUSTRIES, LP",278.96000000000004,11.0
CA2673,2024-09,40992,2F7114,"MEDLINE INDUSTRIES, LP",1472.6589999999997,180.0
620029,2025-11,40992,2F7114,BAXTER HEALTHCARE CORPORATION,4078.0800000000004,96.0
612583,2024-05,40992,2F7114,BAXTER HEALTHCARE CORPORATION,25.36,1.0
808386,2025-05,40992,2F7114,CARDINAL HEALTH 213 INC,153.78,6.0
645097,2025-10,40992,2F7114,"CARDINAL HEALTH 414, LLC",1.92,1.0
AG3895,2025-06,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",470.6,20.0
820739,2025-07,40992,2F7114,"CARDINAL HEALTH, MEDICAL PRODUCTS AND SERVICES",301.08,156.0
763780,2025-04,40992,2F7114,"CARDINAL HEALTH, MEDICAL PRODUCTS AND SERVICES",370.56,192.0
BA1401,2025-06,40992,2F7114,MCKESSON MEDICAL-SURGICAL INC.,99.35999999999999,7.0
CA2021,2024-08,40992,2F7114,BAXTER HEALTHCARE CORPORATION,1673.7600000000002,66.0
TX0024,2025-04,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",865.89,27.0
IA2052,2024-10,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",119.22,3.0
658122,2025-03,40992,2F7114,UNKNOWN,4089.485,12.0
778938,2025-08,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",363.63,17.0
WV0036,2025-01,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",1399.1,30.0
PA5025,2025-05,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",966.84,42.0
NY0025,2025-09,40992,2F7114,"CARDINAL HEALTH 414, LLC",94.64,2.0
834815,2025-02,40992,2F7114,BAXTER HEALTHCARE CORPORATION,228.24,9.0
777433,2024-10,40992,2F7114,"MEDLINE INDUSTRIES, LP",47.88,1.0
AT4570,2024-02,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",99.241,3.0
649486,2024-06,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",247.56,12.0
657842,2024-10,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",84.08,48.0
685258,2024-03,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",1062.43,45.0
NH2001,2024-01,40992,2F7114,"CARDINAL HEALTH 200, LLC",414.6,20.0
FL0043,2025-06,40992,2F7114,"MEDLINE INDUSTRIES, LP",46.85,1.0
805555,2024-03,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",256.5,10.0
623223,2025-07,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",95.4,3.0
AH4980,2024-05,40992,2F7114,"MEDLINE INDUSTRIES, LP",62.0,3.0
835039,2025-03,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",330.2,5.0
KY0042,2025-03,40992,2F7114,"MEDLINE INDUSTRIES, LP",32.28,1.0
649420,2025-01,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",41.37,2.0
CA2695,2024-05,40992,2F7114,BAXTER HEALTHCARE CORPORATION,101.44,4.0
NY2256,2025-10,40992,2F7114,BAXTER HEALTHCARE CORPORATION,1826.64,43.0
TX0156,2025-01,40992,2F7114,BAXTER HEALTHCARE CORPORATION,130.24,4.0
NM2009,2025-07,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",3450.1800000000003,796.0
NV2001,2024-09,40992,2F7114,UNKNOWN,158.61999999999998,83.0
NY2256,2024-04,40992,2F7114,BAXTER HEALTHCARE CORPORATION,3119.36,96.0
WY2002,2024-04,40992,2F7114,UNKNOWN,19.1,10.0
636002,2024-07,40992,2F7114,UNKNOWN,2661.16,908.0
HI2001,2024-07,40992,2F7114,BAXTER HEALTHCARE CORPORATION,879.1200000000001,27.0
CA2683,2024-03,40992,2F7114,"MEDLINE INDUSTRIES, LP",380.4,15.0
678063,2024-03,40992,2F7114,"MEDLINE INDUSTRIES, LP",656.8400000000001,20.0
TX2003,2024-03,40992,2F7114,BAXTER HEALTHCARE CORPORATION,837.0799999999999,34.0
IA2204,2025-09,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",140.55,3.0
CA2042,2025-06,40992,2F7114,"CARDINAL HEALTH 200, LLC",2513.4,149.0
709156,2024-07,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",994.78,218.0
AE0471,2024-05,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",71.0,36.0
762662,2025-03,40992,2F7114,CONCORDANCE HEALTHCARE SOLUTIONS LLC,132.454,6.0
763741,2025-04,40992,2F7114,"CARDINAL HEALTH, MEDICAL PRODUCTS AND SERVICES",196.86,102.0
NM2010,2024-11,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",41.05,13.0
CA2303,2024-03,40992,2F7114,BAXTER HEALTHCARE CORPORATION,4082.9600000000005,161.0
MA2170,2024-10,40992,2F7114,BAXTER HEALTHCARE CORPORATION,121.08,6.0
AT4571,2024-08,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",628.529,19.0
TX2005,2024-10,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",743.8499999999999,29.0
763778,2025-09,40992,2F7114,"CARDINAL HEALTH, MEDICAL PRODUCTS AND SERVICES",104.22000000000001,54.0
661206,2024-02,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",103.84,4.0
AJ2552,2024-04,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",237.373,9.0
643639,2024-10,40992,2F7114,"FRESENIUS KABI USA, LLC",759.0,30.0
CA2025,2024-10,40992,2F7114,BAXTER HEALTHCARE CORPORATION,405.76,16.0
CA2036,2025-08,40992,2F7114,BAXTER HEALTHCARE CORPORATION,1231.9199999999998,29.0
AP0345,2025-08,40992,2F7114,BAXTER HEALTHCARE CORPORATION,2124.0,50.0
VA0208,2024-08,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",959.3280000000001,29.0
821453,2024-04,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",887.6000000000001,35.0
644705,2025-08,40992,2F7114,BAXTER HEALTHCARE CORPORATION,460.4,20.0
NY5078,2024-10,40992,2F7114,"MEDLINE INDUSTRIES, LP",123.18,6.0
MA2007,2025-12,40992,2F7114,BAXTER HEALTHCARE CORPORATION,5639.900000000001,245.0
IA2061,2024-08,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",0.0,0.0
742092,2024-06,40992,2F7114,"CARDINAL HEALTH, MEDICAL PRODUCTS AND SERVICES",1255.23,27.0
TN0037,2025-07,40992,2F7114,CONCORDANCE HEALTHCARE SOLUTIONS LLC,164.29,7.0
WI2159,2025-05,40992,2F7114,"MEDLINE INDUSTRIES, LP",93.32,4.0
CA2026,2025-04,40992,2F7114,"CARDINAL HEALTH 200, LLC",2718.7200000000003,64.0
742117,2025-03,40992,2F7114,"MEDLINE INDUSTRIES, LP",87.76,2.0
WA2009,2024-03,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",1394.8,55.0
MN2007,2025-08,40992,2F7114,"CARDINAL HEALTH 414, LLC",93.6,24.0
TX0488,2024-09,40992,2F7114,BAXTER HEALTHCARE CORPORATION,207.0,10.0
WA2009,2025-05,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",706.3199999999999,27.0
WA2007,2024-08,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",3547.8,108.0
DE0005,2024-04,40992,2F7114,BAXTER HEALTHCARE CORPORATION,615.9,30.0
AA3613,2024-04,40992,2F7114,"CARDINAL HEALTH 414, LLC",25.56,12.0
649486,2025-05,40992,2F7114,BAXTER HEALTHCARE CORPORATION,23.02,1.0
601051,2024-11,40992,2F7114,BAXTER HEALTHCARE CORPORATION,184.77,9.0
CA2047,2025-02,40992,2F7114,"CARDINAL HEALTH 200, LLC",17.7,5.0
644406,2024-11,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",339.40999999999997,13.0
762798,2025-01,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",156.651,6.0
716290,2024-10,40992,2F7114,"HENRY SCHEIN, INC.",85.92,3.0
808405,2024-05,40992,2F7114,CARDINAL HEALTH 213 INC,197.34,6.0
NJ2262,2024-01,40992,2F7114,BAXTER HEALTHCARE CORPORATION,94.86,3.0
AW7684,2025-06,40992,2F7114,"MEDLINE INDUSTRIES, LP",109.71,3.0
IN2026,2024-07,40992,2F7114,"HENRY SCHEIN, INC.",97.44,24.0
WV0036,2025-04,40992,2F7114,BAXTER HEALTHCARE CORPORATION,1272.0,40.0
792834,2024-07,40992,2F7114,"HENRY SCHEIN, INC.",65.04,2.0
WA2031,2025-10,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",186.24,8.0
651653,2025-01,40992,2F7114,CONCORDANCE HEALTHCARE SOLUTIONS LLC,20.93,1.0
WV0001,2025-10,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",190.8,6.0
819615,2025-06,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",127.2,48.0
WV0036,2025-06,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",3752.4,118.0
TN0006,2025-06,40992,2F7114,CONCORDANCE HEALTHCARE SOLUTIONS LLC,704.0999999999998,30.0
NC0087,2024-09,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",1281.6,60.0
683690,2024-12,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",1784.3,840.0
763767,2024-04,40992,2F7114,"CARDINAL HEALTH, MEDICAL PRODUCTS AND SERVICES",2631.33,1521.0
AZ2044,2024-07,40992,2F7114,"MEDLINE INDUSTRIES, LP",3180.1270000000004,1507.0
TN0066,2025-04,40992,2F7114,CONCORDANCE HEALTHCARE SOLUTIONS LLC,211.23,9.0
DE0011,2024-09,40992,2F7114,"MEDLINE INDUSTRIES, LP",259.84,8.0
CA2035,2024-03,40992,2F7114,"CARDINAL HEALTH 200, LLC",651.2,20.0
742133,2024-03,40992,2F7114,HOSPITALS SERVICES EXPENSES,942.53,336.0
743265,2024-12,40992,2F7114,"OWENS & MINOR DISTRIBUTION, INC.",192.2,7.0
