report_category,manufacturer_normalized,manufacturer_name_raw,manufacturer_catalog_number,Product_Description,contract_category,total_observed_spend,transaction_count
Monitoring,PHILIPS,PHILIPS HEALTHCARE,453564406281,ASSEMBLY MONITOR IV2-FLEX TOUCH BEZEL F/INTELLIVUE MX450/500,PHYSIOLOGICAL MONITORING SYSTEMS,25014.65,53
Monitoring,PHILIPS,PHILIPS HEALTHCARE,453564406291,ASSEMBLY MONITOR IV2-FLEX TOUCH BEZEL F/INTELLIVUE MX550,PHYSIOLOGICAL MONITORING SYSTEMS,4108.7,5
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803148111,CUFF BLOOD PRESSURE GENTLE CARE 2-HOSE 11.8IN TUBING 27.5-36CM CIRC ADULT SOFT NAVY F/NIBP LATEX-FREE PVC-FREE NON-STERILE SINGLE PATIENT USE 10/BX,PHYSIOLOGICAL MONITORING SYSTEMS,47.52,1
Monitoring,PHILIPS,PHILIPS HEALTHCARE,1XC,MONITOR PATIENT CENTRAL SYSTEM CAPSULE W/MEDICAL DEVICE,PHYSIOLOGICAL MONITORING SYSTEMS,83260.0,3
Monitoring,PHILIPS,PHILIPS HEALTHCARE,865350,MONITOR VITAL SIGN INTELLIVUE MX40 1.4GHZ WEARABLE SMART-HOPPING EA,PHYSIOLOGICAL MONITORING SYSTEMS,1161082.6,56
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803106081,REGULATOR MONITOR CALIBRATION MICROSTREAM REUSABLE F/INTELLIVUE CO2 EA,PHYSIOLOGICAL MONITORING SYSTEMS,642.75,3
Monitoring,PHILIPS,PHILIPS HEALTHCARE,867031_J35,INTERFACE MONITOR J35 802.11 WIRELESS F/867031 INTELLIVUE X3 HW,PHYSIOLOGICAL MONITORING SYSTEMS,26642.0,2
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803167261,CUFF BLOOD PRESSURE 1-HOSE SIZE 4 9.2IN TUBING 4 7.1-13.1CM CIRC NEONATE SOFT NAVY F/NIBP LATEX-FREE NON-STERILE SINGLE PATIENT USE 40/BX,PHYSIOLOGICAL MONITORING SYSTEMS,4492.131999999996,138
Monitoring,PHILIPS,PHILIPS HEALTHCARE,NCTE047,IPATIENT PLUS - BR64,PHYSIOLOGICAL MONITORING SYSTEMS,76741.0,2
Monitoring,PHILIPS,PHILIPS HEALTHCARE,453564507181,KIT FILTER GAS ANESTHESIA FAN F/INTELLIVUE G7,PHYSIOLOGICAL MONITORING SYSTEMS,13380.29,46
Monitoring,PHILIPS,PHILIPS HEALTHCARE,866468,RACK MONITOR FMX-4 4-SLOT FLEXIBLE MODULE F/INTELLIVUE EA,PHYSIOLOGICAL MONITORING SYSTEMS,7420.9000000000015,7
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803210521,BATTERY RECHARGEABLE LITHIUM 10.8V 6AH,PHYSIOLOGICAL MONITORING SYSTEMS,368813.27999999985,331
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803191081,TRAP WATER LATEX-FREE NON-STERILE REUSABLE F/ANESTHESIA GAS 12/CA,PHYSIOLOGICAL MONITORING SYSTEMS,22650.539999999997,9
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989805628091,CANNULA ETCO2 SAMPLING LOFLO ADULT NASAL ORAL SIDESTREAM INTEGRATED SENSOR ADAPTER NAFION NON-STERILE SINGLE-USE F/CO2 MONITORING/O2 DELIVERY 10/PK,PHYSIOLOGICAL MONITORING SYSTEMS,3255.08,7
Monitoring,PHILIPS,PHILIPS HEALTHCARE,453564112891,ASSEMBLY MONITOR BATTERY LAN MCO2 POWER F/INTELLIVUE MP5,PHYSIOLOGICAL MONITORING SYSTEMS,564.71,1
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803151671,SET LEAD EKG SHIELDED STANDARD 28IN 1-LEAD AAMI IEC ALLIGATOR CLIP 3-BANANA POST ADAPTER COLOR-CODED CHEST W/12 2-COLORED RING 3-BROWN/3-WHITE BASE RING F/PAGEWRITER TC SERIES CARDIOGRAPH LATEX-FREE N,PHYSIOLOGICAL MONITORING SYSTEMS,219.62,4
Monitoring,PHILIPS,PHILIPS HEALTHCARE,MXU0295,DISPLAY MONITOR 23IN TOUCHFREE FLAT PANEL F/PIIC IX INTELLIVUE EA,PHYSIOLOGICAL MONITORING SYSTEMS,146584.0,72
Monitoring,PHILIPS,PHILIPS HEALTHCARE,MXU0568,SWITCH MONITOR 24-PORT F/GIG CISCO 2960 EA,PHYSIOLOGICAL MONITORING SYSTEMS,12852.0,2
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803142711,GAS CALIBRATION CYLINDER MAINSTREAM LATEX-FREE NON-STERILE REUSABLE F/ETCO2 SENSOR EA,PHYSIOLOGICAL MONITORING SYSTEMS,467.7,2
Monitoring,PHILIPS,PHILIPS HEALTHCARE,867041_B06,ADAPTER BLOOD PRESSURE B06 DUAL IBP TEMPERATURE F/867041,PHYSIOLOGICAL MONITORING SYSTEMS,10040.1,5
Monitoring,PHILIPS,PHILIPS HEALTHCARE,451261015961,ASSEMBLY MONITOR BATTERY DOOR F/INTELLIVUE,PHYSIOLOGICAL MONITORING SYSTEMS,408.87,4
Monitoring,PHILIPS,PHILIPS HEALTHCARE,863380_T03,MONITOR VITAL SIGN EARLYVUE VS30 T03 TEMPORAL TEMPERATURE F/863380 EA,PHYSIOLOGICAL MONITORING SYSTEMS,4051.28,4
Monitoring,PHILIPS,PHILIPS HEALTHCARE,867036_C12,UNIT EKG C12 12-LEAD CONVENTIONAL F/867036 INTELLIVUE MMX EA,PHYSIOLOGICAL MONITORING SYSTEMS,637.48,1
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989805618811,ADAPTER ETCO2 MONITOR CAPNOSTAT AIRWAY NEONATE PEDIATRIC SINGLE-USE CE 10/BX,PHYSIOLOGICAL MONITORING SYSTEMS,7312.070000000002,22
Monitoring,PHILIPS,PHILIPS HEALTHCARE,MX450,MONITOR VITAL SIGN INTELLIVUE PORTABLE BEDSIDE 12IN-WIDE TOUCHSCREEN EA,PHYSIOLOGICAL MONITORING SYSTEMS,78385.78,18
Monitoring,PHILIPS,PHILIPS HEALTHCARE,453564219911,KIT MONITOR VITAL SIGN SMALL PART F/INTELLIVUE MP5,PHYSIOLOGICAL MONITORING SYSTEMS,1699.59,10
Monitoring,PHILIPS,PHILIPS HEALTHCARE,453564561901,DEVICE MODULE POWER LINK F/PATIENT MONITOR,PHYSIOLOGICAL MONITORING SYSTEMS,5651.0,2
Monitoring,PHILIPS,PHILIPS HEALTHCARE,453564705571,MODULE BLOOD PRESSURE F/NIBP EA,PHYSIOLOGICAL MONITORING SYSTEMS,13981.34,10
Monitoring,PHILIPS,PHILIPS HEALTHCARE,453564576751,KIT BOARD EKG PCA MAIN F/PAGEWRITER TC70,PHYSIOLOGICAL MONITORING SYSTEMS,11444.98,7
Monitoring,PHILIPS,PHILIPS HEALTHCARE,453564132721,ASSEMBLY MONITOR BATTERY ADAPTER F/INTELLIVUE MX40 EA,PHYSIOLOGICAL MONITORING SYSTEMS,25858.13,76
Monitoring,PHILIPS,PHILIPS HEALTHCARE,453564612921,ROLL STAND MONITOR F/SURESIGNS VS4,PHYSIOLOGICAL MONITORING SYSTEMS,508.16,3
Monitoring,PHILIPS,PHILIPS HEALTHCARE,453564673781,ASSEMBLY MONITOR PUMP NBP F/INTELLIVUE MX100/X3,PHYSIOLOGICAL MONITORING SYSTEMS,202690.15,194
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803176601,ROLL STAND MONITOR PREMIUM MOLDED W/BASKET F/SURESIGNS EA,PHYSIOLOGICAL MONITORING SYSTEMS,811.4699999999999,3
Monitoring,PHILIPS,PHILIPS HEALTHCARE,MP50,MONITOR VITAL SIGN PATIENT INTELLIVUE ONE INTEGRATED 30.5 CM COLOR SVGA TOUCHSCREEN,PHYSIOLOGICAL MONITORING SYSTEMS,1878.0,1
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803179101,LINE ETCO2 SAMPLING MICROSTREAM FILTERLINE 2M ADULT NASAL NON-INTUBATED W/O2 DELIVERY LATEX-FREE NON-STERILE SINGLE PATIENT USE F/SHORT TERM 25/BX,PHYSIOLOGICAL MONITORING SYSTEMS,1298.44,2
Monitoring,PHILIPS,PHILIPS HEALTHCARE,MXU0462,KIT STAND MONITOR F/INTELLIVUE MP40-70 MX400-800 FA4600 EA,PHYSIOLOGICAL MONITORING SYSTEMS,224272.35,114
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989805710074,CABLE MONITOR PATCH 10FT COPPER F/COMMUNICATION,PHYSIOLOGICAL MONITORING SYSTEMS,159167.52,163
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803147961,CUFF BLOOD PRESSURE EASYCARE 2-HOSE XLONG 27.5-36CM CIRC ADULT ANTIMICROBIAL NAVY F/NIBP LATEX-FREE NON-STERILE REUSABLE EA,PHYSIOLOGICAL MONITORING SYSTEMS,450.38,2
Monitoring,PHILIPS,PHILIPS HEALTHCARE,453564204621,BEZEL MONITOR IV2-STAT TOUCH ASSEMBLY,PHYSIOLOGICAL MONITORING SYSTEMS,24193.26,23
Monitoring,PHILIPS,PHILIPS HEALTHCARE,MXU0385,ARM MONITOR F/DRAGER APOLLO VHM MX700 MX800 EA,PHYSIOLOGICAL MONITORING SYSTEMS,42102.0,2
Monitoring,PHILIPS,PHILIPS HEALTHCARE,453563484491,CABLE INSTALLATION PATIENT MONITORING 25ML UNTERMINATED,PHYSIOLOGICAL MONITORING SYSTEMS,2492.0,1
Monitoring,PHILIPS,PHILIPS HEALTHCARE,867030_SP5,MODULE MONITOR MASIMO RAINBOW SET SP5 SPO2 F/867030 INTELLIVUE X3 EA,PHYSIOLOGICAL MONITORING SYSTEMS,23935.68,1
Monitoring,PHILIPS,PHILIPS HEALTHCARE,867036,MODULE MONITOR MMX MULTI-MEASUREMENT F/INTELLIVUE EA,PHYSIOLOGICAL MONITORING SYSTEMS,702723.5099999999,13
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803147991,CUFF BLOOD PRESSURE EASYCARE 2-HOSE 44-56CM CIRC ANTIMICROBIAL GRAY THIGH F/NIBP LATEX-FREE NON-STERILE REUSABLE EA,PHYSIOLOGICAL MONITORING SYSTEMS,419.24,4
Monitoring,PHILIPS,PHILIPS HEALTHCARE,453563459411,ASSEMBLY MONITOR MOTHER BOARD EXCHANGE F/INTELLIVUE FMS EA,PHYSIOLOGICAL MONITORING SYSTEMS,64236.0,23
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803128551,SENSOR PULSE OXIMETER NEONATE INFANT ADULT SPO2 DISPOSABLE 20/BX,PHYSIOLOGICAL MONITORING SYSTEMS,2997.0299999999997,10
Monitoring,PHILIPS,PHILIPS HEALTHCARE,453564188471,HOLDER MONITOR SNAP LOCK RETAINER CLIP F/INTELLIVUE MP50 5/PK,PHYSIOLOGICAL MONITORING SYSTEMS,419.83,6
Monitoring,PHILIPS,PHILIPS HEALTHCARE,453563499191,ASSEMBLY MONITOR MSL F/INTELLIVUE MP40/50,PHYSIOLOGICAL MONITORING SYSTEMS,125.0,1
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989806101905,KIT MOUNTING VHM-PL F/MP60/70 MX600-800,PHYSIOLOGICAL MONITORING SYSTEMS,14490.0,2
Monitoring,PHILIPS,PHILIPS HEALTHCARE,865114,MODULE MONITOR EC5 F/INTELLIBRIDGE EA,PHYSIOLOGICAL MONITORING SYSTEMS,13328.78,5
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803186441,SPEAKER MONITOR EXTERNAL F/PIIC EA,PHYSIOLOGICAL MONITORING SYSTEMS,356.95,2
Monitoring,PHILIPS,PHILIPS HEALTHCARE,453564722311,MODULE RADIO UNIVERSAL SERIAL BUS F/IP5 MONITOR,PHYSIOLOGICAL MONITORING SYSTEMS,4955.14,4
Monitoring,PHILIPS,PHILIPS HEALTHCARE,867193,NELLCOR OXIMAX IV MODULE,PHYSIOLOGICAL MONITORING SYSTEMS,16128.0,1
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803209981,KIT SENSOR PULSE OXIMETER MASIMO RD LNCS NEONATE ADULT SPO2 ADHESIVE 25-PIN REUSABLE 20/BX,PHYSIOLOGICAL MONITORING SYSTEMS,1332.48,1
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803142671,ADAPTER ETCO2 MONITOR INFANT AIRWAY VIOLET LATEX-FREE NON-STERILE SINGLE PATIENT USE F/=4MM ET TUBE 10/BX,PHYSIOLOGICAL MONITORING SYSTEMS,118.44,1
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803205391,SENSOR PULSE OXIMETER NASAL ALAR SPO2 MULTI-COMPATIBLE WHITE LATEX-FREE NON-STERILE SINGLE PATIENT USE,PHYSIOLOGICAL MONITORING SYSTEMS,2549.26,12
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803136591,"CABLE ADAPTER MULTI-PATIENT, 8-PIN TO 9-PIN D-SUB , 3 M (9.8 FT)",PHYSIOLOGICAL MONITORING SYSTEMS,54833.68000000001,87
Monitoring,PHILIPS,PHILIPS HEALTHCARE,451261010381,HEAD FETAL MONITOR 800OHM 216MM THERMAL PRINT F/AVALON FM20,PHYSIOLOGICAL MONITORING SYSTEMS,3079.25,7
Monitoring,PHILIPS,PHILIPS HEALTHCARE,453564031481,KIT MOUNTING BATTERY DOOR SMALL PART STAINLESS STEEL F/SURESIGNS VS8,PHYSIOLOGICAL MONITORING SYSTEMS,445.19999999999993,4
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803105561,SET LINE ETCO2 SAMPLING FILTERLINE H SERIES NEONATE INFANT INTUBATED 25/PK,PHYSIOLOGICAL MONITORING SYSTEMS,940.63,2
Monitoring,PHILIPS,PHILIPS HEALTHCARE,453564408301,BOARD RECORDER PATIENT MONITOR ASSEMBLY,PHYSIOLOGICAL MONITORING SYSTEMS,371.0,1
Monitoring,PHILIPS,PHILIPS HEALTHCARE,451261019251,MODULE MONITOR TEMPERATURE F/INTELLIVUE MP5,PHYSIOLOGICAL MONITORING SYSTEMS,7282.96,3
Monitoring,PHILIPS,PHILIPS HEALTHCARE,451261024401,BEZEL EKG FRONT W/PRESSURE TEMPERATURE ENGLISH TEXT,PHYSIOLOGICAL MONITORING SYSTEMS,897.4700000000003,18
Monitoring,PHILIPS,PHILIPS HEALTHCARE,451261012721,CLIP RADIOLOGY LEVER LOCK MODULE GRAY PLASTIC F/M3012A,PHYSIOLOGICAL MONITORING SYSTEMS,1394.11,11
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803146911,CABLE TELEMETRY MP5 SHIELDED 2M TETHER LATEX-FREE NON-STERILE REUSABLE EA,PHYSIOLOGICAL MONITORING SYSTEMS,1888.15,6
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803206741,ADAPTER ETCO2 MONITOR LOFLO NEONATE INFANT AIRWAY INTUBATED SIDESTREAM LATEX-FREE NON-STERILE SINGLE PATIENT USE F/=4MM ET TUBE LONG TERM 10/BX,PHYSIOLOGICAL MONITORING SYSTEMS,365.3,2
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803176611,KIT SCANNER BARCODE HS-1 2D F/SURESIGNS EA,PHYSIOLOGICAL MONITORING SYSTEMS,130789.92000000004,15
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803131631,LINE ETCO2 SAMPLING MICROSTREAM SMART CAPNOLINE H PEDIATRIC W/O2 DELIVERY 25/PK,PHYSIOLOGICAL MONITORING SYSTEMS,1532.48,4
Monitoring,PHILIPS,PHILIPS HEALTHCARE,B06,MONITOR PATIENT DUAL PRESS TEMP PORTABLE,PHYSIOLOGICAL MONITORING SYSTEMS,375886.7,49
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803106271,PAPER EKG THERMAL LIGHT RED GRID SIZE A4 233MM GRID 6.7CM HEADER Z-FOLD F/PAGEWRITER 200SH/PD,PHYSIOLOGICAL MONITORING SYSTEMS,200.42,2
Monitoring,PHILIPS,PHILIPS HEALTHCARE,866066_NAM,MONITOR VITAL SIGN INTELLIVUE MX550 F/866066 USA EA,PHYSIOLOGICAL MONITORING SYSTEMS,3594255.42,13
Monitoring,PHILIPS,PHILIPS HEALTHCARE,453564373921,BEZEL MONITOR SIDE SWITCH ARRAY F/INTELLIVUE X2 MP2,PHYSIOLOGICAL MONITORING SYSTEMS,4695.300000000001,32
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803144551,SET ADAPTER ETCO2 MONITOR LOFLO H SERIES AIRWAY INTUBATED SIDESTREAM LATEX-FREE NON-STERILE SINGLE PATIENT USE F/=4MM ET TUBE 10/BX,PHYSIOLOGICAL MONITORING SYSTEMS,685.92,1
Monitoring,PHILIPS,PHILIPS HEALTHCARE,453564107751,KIT MONITOR VITAL SIGN SMALL PART 1 W/LIGHT PIPE SRL/RECORDER COVER SOUND TUBE F/INTELLIVUE MP5,PHYSIOLOGICAL MONITORING SYSTEMS,4236.3,21
Monitoring,PHILIPS,PHILIPS HEALTHCARE,862122,MOUNT MONITOR F/INTELLIVUE EA,PHYSIOLOGICAL MONITORING SYSTEMS,1626.04,1
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803100361,ASSEMBLY GAS ANESTHESIA CALIBRATION TUBE EA,PHYSIOLOGICAL MONITORING SYSTEMS,217.89,2
Monitoring,PHILIPS,PHILIPS HEALTHCARE,453564407911,BOARD CIRCUIT STANDARD SYSTEM I/F F/PATIENT MONITORING,PHYSIOLOGICAL MONITORING SYSTEMS,28515.01,45
Monitoring,PHILIPS,PHILIPS HEALTHCARE,453564435571,BOARD CIRCUIT CO2 F/PATIENT MONITOR ASSEMBLY,PHYSIOLOGICAL MONITORING SYSTEMS,61446.67,27
Monitoring,PHILIPS,PHILIPS HEALTHCARE,866468_E20,MOUNT MONITOR E20 MULTI-MEASUREMENT MODULE F/866468 INTELLIVUE FMS-4,PHYSIOLOGICAL MONITORING SYSTEMS,223.2,3
Monitoring,PHILIPS,PHILIPS HEALTHCARE,453564112881,BOARD COMMUNICATION SYSTEM INTERFACE VIDEO BATTERY RS-232 NURSE CALL MCO2 COMMUNICATION F/INTELLIVUE MP5,PHYSIOLOGICAL MONITORING SYSTEMS,4250.25,5
Monitoring,PHILIPS,PHILIPS HEALTHCARE,453564241891,UNIT POWER SUPPLY XFMR XPER BRICK F/MULTI CHANNEL PATIENT MONITORING SYSTEM,PHYSIOLOGICAL MONITORING SYSTEMS,2190.24,4
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803103251,SENSOR PULSE OXIMETER 1.5M PEDIATRIC ADULT EAR SPO2 EA,PHYSIOLOGICAL MONITORING SYSTEMS,6150.849999999999,11
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803167251,CUFF BLOOD PRESSURE 1-HOSE SIZE 3 7.6IN TUBING 4.8-10.9CM CIRC NEONATE SOFT GREEN F/NIBP LATEX-FREE NON-STERILE SINGLE PATIENT USE 40/BX,PHYSIOLOGICAL MONITORING SYSTEMS,9931.36599999999,273
Monitoring,PHILIPS,PHILIPS HEALTHCARE,453564477391,MODULE GAS ANESTHESIA M G7M TEXT EA,PHYSIOLOGICAL MONITORING SYSTEMS,54433.0,9
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803100961,PROBE TEMPERATURE 12FR 51CM ESOPHAGEAL STETHOSCOPE STERILE SINGLE-USE F/INTELLIVUE MP/MP2 20/BX,PHYSIOLOGICAL MONITORING SYSTEMS,4239.0,1
Monitoring,PHILIPS,PHILIPS HEALTHCARE,459800759031,KIT SUPPORT MONITOR BANJO ARM,PHYSIOLOGICAL MONITORING SYSTEMS,2828.45,3
Monitoring,PHILIPS,PHILIPS HEALTHCARE,866336,MODULE MONITOR THERMAL ARRAY RECORDER F/INTELLIVUE EA,PHYSIOLOGICAL MONITORING SYSTEMS,7504.0,1
Monitoring,PHILIPS,PHILIPS HEALTHCARE,866064_NAM_SL1,MONITOR VITAL SIGN INTELLIVUE MX500 SL1 STANDARD F/866064 NAM 866064 USA EA,PHYSIOLOGICAL MONITORING SYSTEMS,18042.0,2
Monitoring,PHILIPS,PHILIPS HEALTHCARE,M1713B,SET LEADWIRE EKG SHIELDED XL 24IN 2-LEAD PLUG-IN WHITE BLACK GREEN BROWN BLUE ORANGE RED,PHYSIOLOGICAL MONITORING SYSTEMS,1480.0,2
Monitoring,PHILIPS,PHILIPS HEALTHCARE,M1180A 203,ASSEMBLY MOUNTING WALL CHANNEL PLATE PIVOT ARM BRACKET F/PHILIPS LATEX-FREE DEHP-FREE,PHYSIOLOGICAL MONITORING SYSTEMS,4068.0,1
Monitoring,PHILIPS,PHILIPS HEALTHCARE,866372,HARDWARE MONITOR UPGRADE F/INTELLIVUE MX450 EA,PHYSIOLOGICAL MONITORING SYSTEMS,11944.3,4
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803160271,LINE ETCO2 SAMPLING SMART CAPNOLINE LONG 4M PEDIATRIC ORAL NASAL NON-INTUBATED SIDESTREAM W/O2 DELIVERY LATEX-FREE NON-STERILE SINGLE PATIENT USE F/SHORT TERM 25/CA,PHYSIOLOGICAL MONITORING SYSTEMS,639.94,2
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803199201,UNIT PULSE OXIMETER NONIN ONYX 9590 EA,PHYSIOLOGICAL MONITORING SYSTEMS,509.85,1
Monitoring,PHILIPS,PHILIPS HEALTHCARE,866424_H41,HARDWARE MONITOR H41 PIC IX REVIEW C SERVER F/866424 INTELLIVUE EA,PHYSIOLOGICAL MONITORING SYSTEMS,24180.0,2
Monitoring,PHILIPS,PHILIPS HEALTHCARE,865053,KIT SPEAKER MONITOR F/REMOTE IIC EA,PHYSIOLOGICAL MONITORING SYSTEMS,4641.650000000001,10
Monitoring,PHILIPS,PHILIPS HEALTHCARE,453564110481,ASSEMBLY EKG PRINTER F/PAGEWRITER TC70,PHYSIOLOGICAL MONITORING SYSTEMS,12972.0,10
Monitoring,PHILIPS,PHILIPS HEALTHCARE,M3002-67021,ASSEMBLY MONITOR 67021 FRONT-DISPLAY ENGLISH TEXT F/M3002 INTELLIVUE X2/MP2 EA,PHYSIOLOGICAL MONITORING SYSTEMS,44513.0,17
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803104771,PAPER EKG THERMAL RED GRID LETTER SIZE Z-FOLD F/PAGEWRITER XL 200/PD NO HEADER,PHYSIOLOGICAL MONITORING SYSTEMS,4623.0199999999995,25
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803145681,FILTER GAS ANESTHESIA EXHAUST RETURN DISPOSABLE 20/BX,PHYSIOLOGICAL MONITORING SYSTEMS,246.24,1
Monitoring,PHILIPS,PHILIPS HEALTHCARE,453564453421,BOARD CIRCUIT PRINTED MAIN MODULE F/PATIENT MONITOR SYSTEM,PHYSIOLOGICAL MONITORING SYSTEMS,1400.3,2
Monitoring,PHILIPS,PHILIPS HEALTHCARE,866066_NAM_NL1,MONITOR VITAL SIGN INTELLIVUE MX550 NL1 NEONATE F/866066 NAM 866066,PHYSIOLOGICAL MONITORING SYSTEMS,33852.0,1
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803138171,PAPER MONITORING/RECORDING CHEMICAL THERMAL RED GRID 75MM F/DEFIBRILLATOR 10RL/BX,PHYSIOLOGICAL MONITORING SYSTEMS,493.42,10
Monitoring,PHILIPS,PHILIPS HEALTHCARE,867036_B06,UNIT VITAL SIGN INTELLIVUE MMX B06 DUAL PRESSURE TEMPERATURE F/867036 EA,PHYSIOLOGICAL MONITORING SYSTEMS,55330.55,8
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989805603071,SENSOR ETCO2 SAMPLING PEDIATRIC 3-PORT SINGLE PATIENT USE 10/BX,PHYSIOLOGICAL MONITORING SYSTEMS,6366.389999999999,3
Monitoring,PHILIPS,PHILIPS HEALTHCARE,866424_W2C,SERVER MONITOR W2C SQL STD 2-CORE ADD F/866424 INTELLIVUE,PHYSIOLOGICAL MONITORING SYSTEMS,18290.0,2
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803105531,SET LINE ETCO2 SAMPLING FILTERLINE PEDIATRIC ADULT INTUBATED,PHYSIOLOGICAL MONITORING SYSTEMS,226.37,2
Monitoring,PHILIPS,PHILIPS HEALTHCARE,453564387761,BOARD MONITOR MAIN PRINTED CIRCUIT V 2 F/INTELLIVUE X2 MP2,PHYSIOLOGICAL MONITORING SYSTEMS,20150.640000000003,14
Monitoring,PHILIPS,PHILIPS HEALTHCARE,MXU0175,CHANNEL MONITOR UPGRADE 19IN WALL F/SEISMIC EA,PHYSIOLOGICAL MONITORING SYSTEMS,71669.51000000001,175
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803144421,CANNULA ETCO2 SAMPLING LOFLO 2.5M ADULT NASAL NON-INTUBATED SIDESTREAM LATEX-FREE NON-STERILE SINGLE PATIENT USE F/SHORT TERM 10/BX,PHYSIOLOGICAL MONITORING SYSTEMS,128.48,1
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989805710247,MOUNT CPU WALL CHANNEL F/PATIENT BED RAIL,PHYSIOLOGICAL MONITORING SYSTEMS,10014.0,15
Monitoring,PHILIPS,PHILIPS HEALTHCARE,866064_NAM,MONITOR VITAL SIGN INTELLIVUE MX500 F/866064 USA EA,PHYSIOLOGICAL MONITORING SYSTEMS,828227.1100000001,7
Monitoring,PHILIPS,PHILIPS HEALTHCARE,866066_NAM_J13,INTERFACE MONITOR J13 RS232 MIB F/866066 NAM 866066 INTELLIVUE MX550,PHYSIOLOGICAL MONITORING SYSTEMS,2317.95,3
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803101501,PAPER MONITORING/RECORDING 1-CHANNEL CHEMICAL THERMAL GRAY 10RL/BX,PHYSIOLOGICAL MONITORING SYSTEMS,75.58000000000001,3
Monitoring,PHILIPS,PHILIPS HEALTHCARE,453564435511,MODULE ETCO2 MONITOR M3015A,PHYSIOLOGICAL MONITORING SYSTEMS,3515.0,1
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803174891,ADAPTER MONITOR BATTERY LATEX-FREE NON-STERILE REUSABLE F/MX40 3AA,PHYSIOLOGICAL MONITORING SYSTEMS,41051.27,66
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803205381,SENSOR PULSE OXIMETER NASAL ALAR FAST SPO2 LATEX-FREE NON-STERILE SINGLE PATIENT USE,PHYSIOLOGICAL MONITORING SYSTEMS,369.39,1
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989801220387,LAMP MONITOR Y LED 1F MCS F/DS AZURION 7 M20,PHYSIOLOGICAL MONITORING SYSTEMS,5100.0,1
Monitoring,PHILIPS,PHILIPS HEALTHCARE,865350_S02,MODULE MONITOR S02 ENABLE EKG FAST SPO2 F/865350 INTELLIVUE EA,PHYSIOLOGICAL MONITORING SYSTEMS,198710.0,1
Monitoring,PHILIPS,PHILIPS HEALTHCARE,453564408531,ASSEMBLY MONITOR IV2-FLEX MSL W/HOLDER F/INTELLIVUE,PHYSIOLOGICAL MONITORING SYSTEMS,3846.65,18
Monitoring,PHILIPS,PHILIPS HEALTHCARE,865122,LINE ETCO2 SAMPLING NEONATE INFANT PEDIATRIC ADULT NASAL STANDARD FLOW AGENT CLEAR LATEX-FREE NON-STERILE DISPOSABLE F/94012 EXPRESSION PRECESS/BLUE EA,PHYSIOLOGICAL MONITORING SYSTEMS,3710.01,3
